Nome,Salario,Nascimento,Cargo,Ano
KALLEBE VITOR FAÇANHA NEVES,8545.5,1951-08-24,Gerente,1951.0
JOÃO RISSON EUZEBIO,-3265.6000000000004,1958-05-20,Estagiário,1958.0
VICTOR VIEIRA DEMARQUE,1398.8,1962-02-21,Coordenador,1962.0
CARLOS MATHEUS DA SILVA,4321.2,1973-02-17,Analista,1973.0
ARTHUR VITOR FAÇANHA NEVES,6784.5,1952-07-19,Gerente,1952.0
LEVI CUNHA DE OLIVEIRA,3241.3500000000004,1996-07-28,Auxiliar,1996.0
MATHEUS ANTÔNIO DE SOUZA NETO,18124.0,1998-06-19,Diretor,1998.0
VICTOR CUNHA DE OLIVEIRA,10931.800000000001,1964-12-21,Desenvolvedor,1964.0
SAMUEL HENRIQUE CAÇADOR,3469.7000000000003,1964-09-10,Coordenador,1964.0
MIGUEL SEGURASSE GONÇALVES,10974.0,1954-08-23,Analista,1954.0
CARLOS WILSTONY DE SOUZA MENDES,9808.0,1988-08-19,Diretor,1988.0
KALLEBE AUGUSTO NERY SILVA,7911.200000000001,1958-09-03,Desenvolvedor,1958.0
GABRIEL QUEIROZ DE AGUIAR,10862.800000000001,1970-10-28,Coordenador,1970.0
RAFAEL SOUZA RONCETE,7546.0,1999-08-24,Diretor,1999.0
MATHEUS ASSIS NOGUEIRA SILVA,4746.0,1965-07-21,Diretor,1965.0
JOÃO GONÇALVES DOS SANTOS,3520.8,,Estagiário,
LEVI MATOS LIMA DA CUNHA,2789.6000000000004,1972-05-23,Desenolvedor,1972.0
RÔMULO STANZANI DE JESUS,19154.0,1954-06-08,Diretor,1954.0
VICTOR JOSÉ SILVA MATIAS,10698.0,1965-10-15,Gerent,1965.0
PAULO ANTÔNIO DE SOUZA NETO,18818.0,1953-07-27,Diretor,1953.0
MARCO MUZY FERNANDES,4106.3,1991-04-21,Desenvolvedor,1991.0
VICTOR CUNHA DE OLIVEIRA,19766.0,1964-04-11,Diretor,1964.0
MARCO VICTOR ALVES,1684.5,1980-02-17,Gerente,1980.0
PEDRO STANZANI DE JESUS,2767.8,1996-12-27,Auxiliar,1996.0
LUCAS AUGUSTO NERY SILVA,7563.0,1963-08-04,Gerente,1963.0
HENRIQUE VITOR FAÇANHA NEVES,7633.5,1961-11-15,Gerente,1961.0
LUCAS CUNHA DE OLIVEIRA,9201.0,1954-09-05,Gerente,1954.0
FELIPE SOUZA RONCETE,4227.7472617807,1990-12-08,Diretor,1990.0
MATHEUS WILSTONY DE SOUZA MENDES,4430.400000000001,1985-04-25,Coordenador,1985.0
HENRIQUE CARLOS DE SOUZA,10180.0,1952-07-05,,1952.0
GABRIEL Araujo Kuhn,2348.4,1984-08-12,Analista,1984.0
PAULO VICTOR ALVES,6112.8,1958-07-03,Estagiário,1958.0
KALLEBE SOUZA RONCETE,7288.8,1997-01-01,Analista,1997.0
SAMUEL SILVA RAMOS,4591.2,1976-01-19,Estagiário,1976.0
PAULO IVAIR DE ASSIS SETTA,14272.5,1975-03-10,Gerente,1975.0
THIAGO RIBAS DE MOURA,5664.0,1983-05-24,Analista,1983.0
PEDRO RISSON EUZEBIO,2697.5,1951-08-17,Coordenador,1951.0
THIAGO DA CUNHA TEIXEIRA,4055.2000000000003,1961-08-23,Estagiário,1961.0
GABRIEL LACERDA PORTUGAL DA SILVA,9249.6,1956-01-27,Analista,1956.0
SAMUEL MALAQUIAS DE SOUZA OLIVEIRA,16604.0,1953-06-05,Diretor,1953.0
GUILHERME ASSIS NOGUEIRA SILVA,1382.7,1987-01-25,Desenvolvedor,1987.0
THIAGO Araujo Kuhn,4213.2,1953-05-15,Analista,1953.0
HENRICO MUZY FERNANDES,6864.000000000001,1990-05-25,Desenvolvedor,1990.0
THIAGO PAULO ALVES ALVIM,4291.2,1986-03-12,Estagiário,1986.0
HIAN GONÇALVES DOS SANTOS,3716.3999999999996,1971-12-03,Analista,1971.0
YURI GONÇALVES DONADONI,1054.4,1973-10-23,Estagiário,1973.0
SAMUEL WERNECK ELIZEU,10662.0,1967-08-17,Diretor,1967.0
GABRIEL GONÇALVES DOS SANTOS,5180.7,1960-03-16,Auxiliar,1960.0
CARLOS HENRIQUE COSTA BARNABE MARAZO,11301.0,1951-03-14,Gerente,1951.0
HENRICO QUEIROZ DE AGUIAR,3268.7999999999997,1982-01-04,Analista,1982.0
JOÃO RIBEIRO AMORIM,7899.0,1975-11-17,Gerente,1975.0
SAMUEL ANTÔNIO DE SOUZA NETO,13978.0,1963-01-05,Diretor,1963.0
JOÃO DA CUNHA TEIXEIRA,11402.300000000001,1975-06-10,Coordenador,1975.0
HENRICO MURATORI DUTRA,5441.6,1993-08-27,Estagiário,1993.0
VICTOR PAULO ALVES ALVIM,5857.2,1968-07-19,Analista,1968.0
HENRIQUE AUGUSTO DE SOUSA FERRARI,3042.4,1972-12-09,Estagiario,1972.0
MATHEUS FELIPE DE SOUZA,8744.4,1964-03-13,Auxiliar,1964.0
THIAGO SEGURASSE GONÇALVES,7193.6,1750-06-31,Estagiário,
LUCAS CUNHA DE OLIVEIRA,3985.6000000000004,1953-03-22,Estagiário,1953.0
MATHEUS IVAIR DE ASSIS SETTA,2569.5,1991-12-05,Gerente,1991.0
PEDRO CARDOSO DINIZ,9210.0,1968-05-12,Diretor,1968.0
KALLEBE SOUZA RONCETE,-16800.0,1994-07-27,Diretor,1994.0
GABRIEL RISSON EUZEBIO,10486.300000000001,1982-08-02,Desenvolvedor,1982.0
GABRIEL LACERDA PORTUGAL DA SILVA,9364.0,1955-07-26,Diretor,1955.0
THIAGO CARDOSO DINIZ,10509.0,1985-12-15,Gerente,1985.0
PEDRO MATOS LIMA DA CUNHA,4706.0,1991-09-15,Diretor,1991.0
THIAGO SILVA RAMOS,9510.800000000001,1957-09-22,Coordenador,1957.0
LEVI GONÇALVES DONADONI,9176.4,1963-04-27,Analista,1963.0
VICTOR DA CUNHA TEIXEIRA,9352.0,1986-11-17,Diret,1986.0
RÔMULO ASSIS NOGUEIRA SILVA,6542.900000000001,1958-10-23,Coordenador,1958.0
MATHEUS MATHEUS DA SILVA,4262.7,1986-03-13,Coordenador,1986.0
LEVI CARDOSO DINIZ,-5512.0,1999-06-26,Coordenador,1999.0
HIAN DA CUNHA TEIXEIRA,1419.4571172034155,1950-10-27,Diretor,1950.0
FELIPE MURATORI DUTRA,-1843.8000000000002,1954-01-16,Auxiliar,1954.0
MIGUEL SILVA RAMOS,9495.0,1971-10-19,Gerente,1971.0
PEDRO SILVA RAMOS,18400.0,1983-07-03,Diretor,1983.0
GABRIEL VIEIRA DEMARQUE,4654.8,1985-12-24,Analista,1985.0
GABRIEL CARLOS DE SOUZA,5950.5,1972-08-11,Gerente,1972.0
GUILHERME MATHEUS DA SILVA,2407.6,1960-11-06,Coordenador,1960.0
THIAGO PAULO ALVES ALVIM,3668.0,1961-03-15,Estagiário,1961.0
HENRIQUE QUEIROZ DE AGUIAR,10118.85,1973-11-06,Auxiliar,1973.0
VICTOR CARDOSO DINIZ,14617.5,,Gerente,
SAMUEL IVAIR DE ASSIS SETTA,3900.75,1966-03-22,Auxiliar,1966.0
GABRIEL RIBEIRO AMORIM,10104.15,1953-05-28,Auxiliar,1953.0
MATEUS WILSTONY DE SOUZA MENDES,9148.1,1750-06-31,Coordenador,
YURI MATOS LIMA DA CUNHA,8054.200000000001,1961-10-23,Desenvolvedor,1961.0
THIAGO WILSTONY DE SOUZA MENDES,6536.0,1984-02-01,Diretor,1984.0
THIAGO HENRIQUE COSTA BARNABE MARAZO,14617.5,2025-00-00,Gerente,
VICTOR CASTILHO CARDOSO,2954.4,1951-04-16,Estagiário,1951.0
ARTHUR QUEIROZ DE AGUIAR,11035.5,1990-12-20,Gerente,1990.0
MATHEUS DA SILVA BIANQUINI,8496.400000000001,1953-05-20,Desenvolvedor,1953.0
MATEUS AUGUSTO NERY SILVA,4428.8,1983-03-02,Estagiário,1983.0
LETICIA SEGURASSE GONÇALVES,1783.5,1991-10-12,Gerente,1991.0
LETICIA ANTÔNIO DE DECCO OLIVEIRA,7867.200000000001,1974-04-21,Desenvolvedor,1974.0
LUCAS MALAQUIAS DE SOUZA OLIVEIRA,4338.1,1959-10-13,Coordenador,1959.0
VICTOR PICANÇO SANTOS FERREIRA SILVA,9170.0,1962-10-22,Diretor,1962.0
PAULO VIEIRA DEMARQUE,5407.2,1969-08-13,Analista,1969.0
HENRIQUE CARLOS DE SOUZA,5328.7,1952-11-11,Coordenador,1952.0
JOÃO CARDOSO DINIZ,7172.4,1952-11-21,Analista,1952.0
VICTOR SEGURASSE GONÇALVES,6430.0,1961-04-12,Diretor,1961.0
GABRIEL RISSON EUZEBIO,4258.5,1972-12-24,Gerente,1972.0
LETICIA SILVA RAMOS,6064.0,,Diretor,
ARTHUR PAULO ALVES ALVIM,2119.5,1999-03-25,Gerente,1999.0
VICTOR STANZANI DE JESUS,8398.0,2025-00-00,Diretor,
HENRIQUE VITOR FAÇANHA NEVES,3947.2000000000003,1954-06-07,Estagiário,1954.0
GABRIEL LACERDA PORTUGAL DA SILVA,-16904.0,1998-04-12,Diretor,1998.0
YURI GONÇALVES DONADONI,7153.5,1992-11-26,Gerente,1992.0
FELIPE RIBAS DE MOURA,6781.5,1996-02-04,Gerente,1996.0
RÔMULO GONÇALVES DOS SANTOS,2660.4,1952-02-13,Analista,1952.0
VICTOR QUEIROZ DE AGUIAR,8596.0,1957-06-16,Diretor,1957.0
PEDRO CARLOS DE SOUZA,17606.0,1981-03-09,Diretor,1981.0
LUCAS FELIPE DE SOUZA,8346.0,1962-11-12,Gerente,1962.0
GABRIEL WILSTONY DE SOUZA MENDES,4793.6,1996-07-09,Estagiário,1996.0
HENRIQUE ANTÔNIO DE DECCO OLIVEIRA,7268.1,1956-06-02,Auxiliar,1956.0
HENRICO SOUZA RONCETE,7878.400000000001,1975-08-07,Estagiário,1975.0
BLENDOW SILVINO DA SILVA,10249.050000000001,1993-11-02,Auxiliar,1993.0
MIGUEL SEGURASSE GONÇALVES,11908.5,1985-07-07,Gerente,1985.0
MARCO DA SILVA BIANQUINI,5328.0,1973-13-32,Gerente,
VICTOR IVAIR DE ASSIS SETTA,3054.0,1987-04-07,Diretor,1987.0
LUCAS SILVA RAMOS,2730.4,1968-07-11,Estagiário,1968.0
LEVI GONÇALVES DOS SANTOS,5612.25,1961-07-20,Auxiliar,1961.0
CARLOS CARLOS DE SOUZA,2693.6000000000004,1999-10-17,Estagiário,1999.0
HENRICO VIEIRA DEMARQUE,7841.400000000001,1999-10-02,Auxiliar,1999.0
SAMUEL STANZANI DE JESUS,7737.6,1963-11-19,Coordenador,1963.0
VICTOR HENRIQUE COSTA BARNABE MARAZO,11850.0,2000-09-10,Analista,2000.0
BLENDOW RIBAS DE MOURA,7141.05,,Auxiliar,
JOÃO FELIPE DE SOUZA,7781.6,1996-08-05,Estagiário,1996.0
GABRIEL RIBAS DE MOURA,7522.5,1988-12-28,Gerente,1988.0
MICAEL DA CUNHA TEIXEIRA,7914.400000000001,1954-02-09,Coordenador,1954.0
BLENDOW Araujo Kuhn,7206.1,2000-03-11,Desenvolvedor,2000.0
Breno MALAQUIAS DE SOUZA OLIVEIRA,9064.5,1977-03-24,Gerente,1977.0
MARCO JOSÉ SILVA MATIAS,6859.650000000001,1965-05-07,Auxiliar,1965.0
MATHEUS VIEIRA DEMARQUE,6388.8,1962-04-16,Analista,1962.0
MATEUS AUGUSTO DE SOUSA FERRARI,17580.0,1993-03-10,Diretor,1993.0
HENRIQUE CUNHA DE OLIVEIRA,4770.0,1969-01-01,Analista,1969.0
MARCO MATOS LIMA DA CUNHA,3746.4,1967-05-09,Auxiliar,1967.0
SAMUEL WILSTONY DE SOUZA MENDES,6016.0,1968-05-10,Diretor,1968.0
KALLEBE ANTÔNIO DE DECCO OLIVEIRA,2290.5,,Gerente,
YURI SANTOS DA SILVA,8269.300000000001,1983-01-17,Coord,1983.0
PAULO RIBAS DE MOURA,4127.2,1962-07-23,,1962.0
PEDRO VIEIRA DEMARQUE,1630.65,,Auxiliar,
SAMUEL FELIPE DE SOUZA,7458.000000000001,1979-04-16,Desenvolvedor,1979.0
MATHEUS GONÇALVES DONADONI,5990.400000000001,1978-12-04,Estagiário,1978.0
RÔMULO MATOS LIMA DA CUNHA,11107.199999999999,1951-02-27,Analista,1951.0
MATHEUS QUEIROZ DE AGUIAR,9919.800000000001,,Desenvolvedor,
HIAN ANTÔNIO DE DECCO OLIVEIRA,13584.0,1993-08-14,Diretor,1993.0
VICTOR VITOR FAÇANHA NEVES,2235.0,1978-10-24,Gerente,1978.0
SAMUEL JOSÉ SILVA MATIAS,17738.0,1969-01-24,Diretor,1969.0
HENRICO Araujo Kuhn,7915.200000000001,1976-04-28,Estagiário,1976.0
MATHEUS STANZANI DE JESUS,1989.0,1959-07-25,Coordenador,1959.0
YURI AUGUSTO DE SOUSA FERRARI,9639.5,1976-10-10,Coordenador,1976.0
PEDRO BRENO PRADO SILVA,9844.800000000001,1981-04-07,Auxiliar,1981.0
HIAN WILSTONY DE SOUZA MENDES,14256.0,1988-10-08,Gerente,1988.0
Breno BRENO PRADO SILVA,1700.3999999999999,1983-02-02,Analista,1983.0
FELIPE WILSTONY DE SOUZA MENDES,4027.1000000000004,1979-06-11,Desenvolvedor,1979.0
HENRIQUE PAULO ALVES ALVIM,2401.0116321521627,1962-12-10,Diretor,1962.0
PEDRO MURATORI DUTRA,808.0764715262181,1981-08-08,Desenvolvedor,1981.0
VICTOR PAULO ALVES ALVIM,1560.4088833132078,1958-08-23,Desenvolvedor,1958.0
PEDRO CARLOS DE SOUZA,10155.6,1972-10-02,,1972.0
LUCAS CARDOSO DINIZ,10411.199999999999,1958-03-11,Analista,1958.0
PAULO BRENO PRADO SILVA,8089.200000000001,1978-05-17,Auxiliar,1978.0
GABRIEL ASSIS NOGUEIRA SILVA,12130.5,1997-05-19,Gerente,1997.0
MATHEUS RIBEIRO AMORIM,7039.2,1976-12-11,Analista,1976.0
LUCAS MATHEUS DA SILVA,12823.2,1978-12-20,Coordenaddr,1978.0
VICTOR HUGO CAZULA PEREIRA,2932.65,1985-01-19,Auxiliar,1985.0
LUCAS HENRIQUE COSTA BARNABE MARAZO,7444.0,1963-11-17,Estagiário,1963.0
RÔMULO GONÇALVES DOS SANTOS,6657.0,1959-09-11,Gerente,1959.0
BLENDOW SILVINO DA SILVA,949.6,1969-09-11,Estagiário,1969.0
JOÃO CARDOSO DINIZ,10602.800000000001,1991-12-05,Coordenador,1991.0
PEDRO HUGO CAZULA PEREIRA,7363.2,1999-12-26,Analista,1999.0
BLENDOW SOUZA RONCETE,2197.5,1969-07-22,Gerente,1969.0
MATEUS VICTOR ALVES,10277.800000000001,1958-11-05,Coordenador,1958.0
MATEUS GONÇALVES DONADONI,904.0,1963-11-14,Estagiário,1963.0
MATEUS PAULO ALVES ALVIM,6702.150000000001,1986-04-16,Auxiliar,1986.0
SAMUEL ANTÔNIO DE DECCO OLIVEIRA,10233.6,1950-11-26,Coordenador,1950.0
GABRIEL SEGURASSE GONÇALVES,7648.8,1980-05-14,Estagiário,1980.0
JOÃO VITOR FAÇANHA NEVES,5420.4,1960-08-18,Analista,1960.0
MATEUS RIBAS DE MOURA,1777.2,1998-10-25,Analista,1998.0
MATEUS MALAQUIAS DE SOUZA OLIVEIRA,9280.8,1989-03-27,Analista,1989.0
PEDRO MURATORI DUTRA,5439.5,1982-05-14,Desenvolvedor,1982.0
TIAGO MUZY FERNANDES,5995.5,1995-12-12,Gerent,1995.0
GUILHERME SEGURASSE GONÇALVES,5450.4,1952-01-20,Analista,1952.0
GUILHERME MURATORI DUTRA,2616.0,1964-09-22,Analista,1964.0
KALLEBE CASTILHO CARDOSO,7124.0,1957-09-23,Coordenador,1957.0
MATEUS MURATORI DUTRA,2752.8,1984-05-27,Estagiário,1984.0
GUILHERME JOSÉ SILVA MATIAS,3671.8500000000004,1750-06-31,Auxiliar,
CARLOS AUGUSTO DE SOUSA FERRARI,5575.200000000001,1976-10-24,Estagiário,1976.0
JOÃO SANTOS DA SILVA,11438.7,1973-12-28,Coordenador,1973.0
THIAGO DA SILVA BIANQUINI,2713.6000000000004,1983-07-21,Estagiário,1983.0
Breno FELIPE DE SOUZA,11268.4,1989-04-23,Coordenador,1989.0
VICTOR PICANÇO SANTOS FERREIRA SILVA,3894.0,1995-08-15,Gerente,1995.0
LEVI LACERDA PORTUGAL DA SILVA,6431.1,1975-04-28,Coordenador,1975.0
BLENDOW SOUZA RONCETE,1474.0000000000002,1955-11-10,Desenvolvedor,1955.0
SAMUEL SILVINO DA SILVA,4043.0,1995-04-03,Coordenador,1995.0
CARLOS HENRIQUE CAÇADOR,3807.2000000000003,1976-08-19,Estagiário,1976.0
JOÃO HENRIQUE COSTA BARNABE MARAZO,8533.199999999999,1963-04-07,Analista,1963.0
TIAGO IVAIR DE ASSIS SETTA,4736.4,1984-11-23,Analista,1984.0
LEVI MATHEUS DA SILVA,7475.6,1956-07-19,Desenvolvedor,1956.0
BLENDOW IVAIR DE ASSIS SETTA,6006.0,1958-12-26,Analista,1958.0
VICTOR VITOR FAÇANHA NEVES,6457.1,1971-11-24,Coordenador,1971.0
YURI PICANÇO SANTOS FERREIRA SILVA,1894.7925295528296,1968-02-06,Desenvolvedor,1968.0
HENRICO STANZANI DE JESUS,-9464.4,1977-12-26,Analista,1977.0
RÔMULO RIBAS DE MOURA,8675.1,1993-07-08,Auxiliar,1993.0
GABRIEL AUGUSTO DE SOUSA FERRARI,2695.0,1950-11-12,Desenvolvedor,1950.0
LUCAS SANTOS DA SILVA,2775.2824968731525,1960-04-25,Gerente,1960.0
GABRIEL MURATORI DUTRA,-8696.1,1992-02-14,Auxiliar,1992.0
SAMUEL SOUZA RONCETE,6244.35,,Auxiliar,
KALLEBE VICTOR ALVES,7210.0,1997-10-14,Diretor,1997.0
Breno HENRIQUE COSTA BARNABE MARAZO,3518.4,1998-11-17,Analista,1998.0
VICTOR CUNHA DE OLIVEIRA,17936.0,1998-08-04,Diretor,1998.0
PAULO MURATORI DUTRA,12439.7,1962-12-05,Coordenador,1962.0
MIGUEL CUNHA DE OLIVEIRA,2832.5000000000005,1985-02-23,Desenvolvedor,1985.0
CARLOS QUEIROZ DE AGUIAR,7323.599999999999,1994-07-15,Analista,1994.0
GABRIEL RISSON EUZEBIO,11492.0,1983-04-27,Coordenador,1983.0
MATHEUS DA CUNHA TEIXEIRA,4090.4,1985-02-07,Estagiário,1985.0
THIAGO MUZY FERNANDES,6080.8,1967-06-11,Estagiário,1967.0
JOÃO FELIPE DE SOUZA,10015.5,1970-01-15,Desenvolvedor,1970.0
JOÃO IVAIR DE ASSIS SETTA,18422.0,1990-07-10,Diretor,1990.0
FELIPE RIBAS DE MOURA,1845.9,1961-06-18,Auxiliar,1961.0
SAMUEL RIBAS DE MOURA,10567.7,1993-07-10,Coordenador,1993.0
HENRICO GONÇALVES DOS SANTOS,8366.0,1994-01-20,Diretor,1994.0
CARLOS CARDOSO DINIZ,10896.0,1955-04-12,Gerente,1955.0
HIAN ASSIS NOGUEIRA SILVA,10720.6,1977-05-17,Desenvolvedor,1977.0
MIGUEL HENRIQUE COSTA BARNABE MARAZO,9621.15,1961-08-06,Auxiliar,1961.0
MICAEL MATOS LIMA DA CUNHA,6504.75,1990-06-23,Auxiliar,1990.0
HENRICO AUGUSTO NERY SILVA,8040.900000000001,1964-11-28,Auxiliar,1964.0
MIGUEL AUGUSTO DE SOUSA FERRARI,9791.25,1985-08-10,Auxiliar,1985.0
HENRICO RIBEIRO AMORIM,9677.2,1968-09-04,Coordenador,1968.0
Breno MUZY FERNANDES,10686.5,1959-04-02,Desenvolvedor,1959.0
MATHEUS WERNECK ELIZEU,,1959-07-01,Desenvolvedor,1959.0
JOÃO BRENO PRADO SILVA,1038.4,1972-06-13,Estagiário,1972.0
HIAN HENRIQUE CAÇADOR,8817.9,1995-07-10,Coordenador,1995.0
HENRICO CUNHA DE OLIVEIRA,8642.4,1750-06-31,Coordenador,
MARCO GONÇALVES DONADONI,2729.6000000000004,1966-06-13,Estagiário,1966.0
MIGUEL JOSÉ SILVA MATIAS,-12512.0,1969-08-26,Diretor,1969.0
THIAGO VIEIRA DEMARQUE,10230.0,1986-10-06,Gerente,1986.0
THIAGO MURATORI DUTRA,1029.6000000000001,1967-08-08,Estagiário,1967.0
LUCAS GONÇALVES DOS SANTOS,4340.7,1962-07-22,Auxiliar,1962.0
PAULO DA SILVA BIANQUINI,6774.0,1962-04-22,Diretor,1962.0
VICTOR CUNHA DE OLIVEIRA,7335.900000000001,1958-12-26,Desenvolvedor,1958.0
JOÃO MURATORI DUTRA,2592.7000000000003,1985-05-16,Desenvolvedor,1985.0
MATEUS HUGO CAZULA PEREIRA,1411.2,1963-09-03,Estagiário,1963.0
PEDRO ANTÔNIO DE DECCO OLIVEIRA,4249.2,1976-06-13,Analista,1976.0
VICTOR ANTÔNIO DE SOUZA NETO,14560.5,,Gerente,
HENRIQUE SEGURASSE GONÇALVES,3224.8,1966-10-28,Estagiário,1966.0
MATHEUS CASTILHO CARDOSO,1819.6945295699306,1985-11-28,Analista,1985.0
SAMUEL HUGO CAZULA PEREIRA,-6214.400000000001,1976-01-28,Estagiário,1976.0
HENRIQUE Araujo Kuhn,15608.0,1963-03-26,Diretor,1963.0
VICTOR MATHEUS DA SILVA,3689.4,1954-04-25,Desenvolvedor,1954.0
GABRIEL HENRIQUE COSTA BARNABE MARAZO,7562.0,1999-04-16,Diretor,1999.0
HIAN SANTOS DA SILVA,13422.0,1999-02-15,Gerente,1999.0
GUILHERME MATOS LIMA DA CUNHA,2870.0,1975-07-26,Diretor,1975.0
ARTHUR CASTILHO CARDOSO,2630.25,1958-11-13,Auxiliar,1958.0
MATHEUS MURATORI DUTRA,5807.55,1962-02-03,Auxiliar,1962.0
MATEUS CASTILHO CARDOSO,5840.0,1953-12-24,Estagiário,1953.0
VICTOR CARDOSO DINIZ,2506.0,1982-04-16,Diretor,1982.0
KALLEBE SANTOS DA SILVA,5103.599999999999,1965-05-26,Analista,1965.0
ARTHUR FELIPE DE SOUZA,9052.0,1994-02-12,Diretor,1994.0
GUILHERME RIBEIRO AMORIM,12143.300000000001,1997-01-19,Coordenador,1997.0
GABRIEL VIEIRA DEMARQUE,2466.0,1985-12-25,Analista,1985.0
ARTHUR DA SILVA BIANQUINI,9510.6,1958-05-22,Desenvolvedor,1958.0
GUILHERME CUNHA DE OLIVEIRA,8643.6,1995-04-20,Analista,1995.0
CARLOS GONÇALVES DOS SANTOS,12246.0,1969-01-22,Diretor,1969.0
ARTHUR CARDOSO DINIZ,6364.8,1955-01-15,Estagiário,1955.0
GABRIEL PAULO ALVES ALVIM,-8330.7,1952-01-17,Auxiliar,1952.0
LUCAS VICTOR ALVES,-10153.199999999999,1974-02-07,Analista,1974.0
CARLOS STANZANI DE JESUS,8365.5,1978-01-21,Gerente,1978.0
GABRIEL CARDOSO DINIZ,2509.2,1996-04-03,Analista,1996.0
HENRIQUE Araujo Kuhn,2176.5,1964-10-02,Gerent,1964.0
JOÃO ANTÔNIO DE SOUZA NETO,5985.2,1994-04-05,Coordenador,1994.0
MIGUEL QUEIROZ DE AGUIAR,2040.15,1980-09-02,Auxiliar,1980.0
GABRIEL MALAQUIAS DE SOUZA OLIVEIRA,3975.4,1956-11-03,Coordenador,1956.0
HENRICO CASTILHO CARDOSO,10198.1,1953-12-28,Desenvolvedor,1953.0
MATHEUS JOSÉ SILVA MATIAS,9225.300000000001,1979-03-09,Auxiliar,1979.0
MARCO VICTOR ALVES,8644.8,1964-07-21,Analista,1964.0
SAMUEL WILSTONY DE SOUZA MENDES,5588.1,1987-12-10,Auxiliar,1987.0
JOÃO WILSTONY DE SOUZA MENDES,4519.2,1960-05-06,Auxiliar,1960.0
TIAGO STANZANI DE JESUS,2323.2000000000003,1997-09-04,Desenvolvedor,1997.0
SAMUEL RIBAS DE MOURA,5160.75,1951-06-10,Auxiliar,1951.0
RÔMULO ANTÔNIO DE SOUZA NETO,7903.5,1950-06-25,Gerente,1950.0
GABRIEL HENRIQUE CAÇADOR,9105.6,1983-11-23,Analista,1983.0
LUCAS GONÇALVES DONADONI,6726.400000000001,1973-13-32,Estagiário,
ARTHUR HUGO CAZULA PEREIRA,9103.6,1965-05-17,Desenvolvedor,1965.0
MATHEUS RISSON EUZEBIO,6411.0,1984-08-21,Gerente,1984.0
MATHEUS DA CUNHA TEIXEIRA,5886.400000000001,1954-04-12,Coordenador,1954.0
HENRICO VIEIRA DEMARQUE,-10134.0,1964-11-01,Analista,1964.0
KALLEBE MALAQUIAS DE SOUZA OLIVEIRA,5817.599999999999,1999-08-18,Analista,1999.0
TIAGO IVAIR DE ASSIS SETTA,7625.6,1994-10-17,Estagiário,1994.0
MATHEUS AUGUSTO DE SOUSA FERRARI,5365.6,1982-06-28,Estagiário,1982.0
PAULO MATOS LIMA DA CUNHA,12749.486455625529,1959-11-21,Auxiliar,1959.0
YURI GONÇALVES DONADONI,8073.450000000001,1967-06-15,Auxiliar,1967.0
VICTOR MURATORI DUTRA,7342.500000000001,1973-13-32,Desenvolvedor,
GABRIEL GONÇALVES DONADONI,11080.0,1990-04-06,,1990.0
JOÃO CARDOSO DINIZ,8224.8,1973-12-10,Analista,1973.0
TIAGO CASTILHO CARDOSO,2547.0,1969-05-28,Gerente,1969.0
ARTHUR SILVINO DA SILVA,5328.0,1989-07-18,Estagiário,1989.0
MATEUS GONÇALVES DOS SANTOS,2541.6,1983-10-09,Analista,1983.0
THIAGO HUGO CAZULA PEREIRA,2688.8,1987-04-13,Estagiário,1987.0
BLENDOW AUGUSTO NERY SILVA,9131.2,1958-01-07,Coordenador,1958.0
ARTHUR QUEIROZ DE AGUIAR,5340.0,1991-02-17,Estagiário,1991.0
ARTHUR GONÇALVES DOS SANTOS,2822.6000000000004,1973-01-21,Desenvolvedor,1973.0
VICTOR CASTILHO CARDOSO,7914.0,1979-08-17,Analista,1979.0
HENRIQUE MUZY FERNANDES,958.4850508137955,1952-01-13,Analista,1952.0
MATHEUS PICANÇO SANTOS FERREIRA SILVA,2821.5,1992-06-20,Gerente,1992.0
THIAGO MALAQUIAS DE SOUZA OLIVEIRA,-3792.0,1962-10-13,Analista,1962.0
GABRIEL Araujo Kuhn,18098.0,1952-10-11,Diretor,1952.0
VICTOR MATOS LIMA DA CUNHA,8204.7,1993-12-28,Auxiliar,1993.0
VICTOR CARDOSO DINIZ,10262.4,1974-01-25,Analista,1974.0
SAMUEL AUGUSTO NERY SILVA,6794.700000000001,1960-07-16,Desenvolvedor,1960.0
LEVI GONÇALVES DONADONI,12804.0,1983-05-02,Gerente,1983.0
MIGUEL RIBAS DE MOURA,3324.6853957872904,1955-06-06,Diretor,1955.0
JOÃO RIBEIRO AMORIM,12855.0,1973-10-05,Gerente,1973.0
SAMUEL LACERDA PORTUGAL DA SILVA,3804.15,1981-04-17,Auxiliar,1981.0
MATHEUS RIBEIRO AMORIM,11847.6,1980-05-04,Analista,1980.0
PAULO GONÇALVES DONADONI,79759.41515405946,1965-07-24,Auxiliar,1965.0
GABRIEL SOUZA RONCETE,2803.2,1997-02-26,Analista,1997.0
MICAEL IVAIR DE ASSIS SETTA,8070.400000000001,1950-09-25,Coordenador,1950.0
SAMUEL MUZY FERNANDES,2611.2,1974-07-28,Analista,1974.0
THIAGO CARDOSO DINIZ,10372.5,1965-09-19,Gerente,1965.0
VICTOR GONÇALVES DOS SANTOS,-1340.8500000000001,1991-11-04,Auxiliar,1991.0
VICTOR QUEIROZ DE AGUIAR,11398.0,1955-09-09,Diretor,1955.0
SAMUEL ANTÔNIO DE SOUZA NETO,5618.6,1971-02-09,Coordenador,1971.0
